time;input thrust;input tilt;x_drone;y_drone;theta;xdot_drone;ydot_drone
16.64;20;-70;-67.5224;-187.56;95.2;1.66107;-17.4935
16.65;20;-70;-67.5058;-187.735;94.5;1.61268;-17.4505
16.66;20;-70;-67.4897;-187.91;93.8;1.5387;-17.3821
16.67;20;-70;-67.4743;-188.084;93.1;1.46966;-17.319
16.68;20;-70;-67.4596;-188.257;92.4;1.43377;-17.2894
16.69;20;-70;-67.4452;-188.43;91.7;1.44371;-17.3057
16.7;20;-70;-67.4308;-188.603;91;1.49061;-17.3589
16.71;20;-70;-67.4159;-188.776;90.3;1.54824;-17.4225
16.72;20;-70;-67.4004;-188.951;89.6;1.58537;-17.4652
16.73;20;-70;-67.3846;-189.125;88.9;1.5804;-17.4655
16.74;20;-70;-67.3687;-189.3;88.2;1.5316;-17.4219
16.75;20;-70;-67.3534;-189.474;87.5;1.45784;-17.3536
16.76;20;-70;-67.3389;-189.648;86.8;1.38978;-17.2914
16.77;20;-70;-67.325;-189.821;86.1;1.3554;-17.2632
16.78;20;-70;-67.3114;-189.993;85.4;1.36689;-17.2809
16.79;20;-70;-67.2977;-190.166;84.7;1.41486;-17.335
16.8;20;-70;-67.2836;-190.339;84;1.47282;-17.3988
16.81;20;-70;-67.2689;-190.513;83.3;1.50958;-17.441
16.82;20;-70;-67.2538;-190.688;82.6;1.50396;-17.4405
16.83;20;-70;-67.2387;-190.862;81.9;1.45472;-17.3964
16.84;20;-70;-67.2242;-191.036;81.2;1.38118;-17.3281
16.85;20;-70;-67.2104;-191.209;80.5;1.31408;-17.2667
16.86;20;-70;-67.1972;-191.382;79.8;1.28119;-17.2399
16.87;20;-70;-67.1844;-191.555;79.1;1.29418;-17.259
16.88;20;-70;-67.1715;-191.727;78.4;1.34319;-17.314
16.89;20;-70;-67.158;-191.9;77.7;1.40143;-17.3779
16.9;20;-70;-67.144;-192.074;77;1.4378;-17.4195
16.91;20;-70;-67.1296;-192.248;76.3;1.43149;-17.4182
16.92;20;-70;-67.1153;-192.422;75.6;1.3818;-17.3735
16.93;20;-70;-67.1015;-192.596;74.9;1.30846;-17.3053
16.94;20;-70;-67.0884;-192.769;74.2;1.24232;-17.2448
16.95;20;-70;-67.076;-192.942;73.5;1.2109;-17.2192
16.96;20;-70;-67.0639;-193.114;72.8;1.22537;-17.2397
16.97;20;-70;-67.0516;-193.286;72.1;1.27538;-17.2955
16.98;20;-70;-67.0389;-193.459;71.4;1.33385;-17.3595
16.99;20;-70;-67.0255;-193.633;70.7;1.36978;-17.4005
17;20;-70;-67.0118;-193.807;70;1.36275;-17.3983
17.01;20;-70;-66.9982;-193.981;69.3;1.3126;-17.353
17.02;20;-70;-66.9851;-194.154;68.6;1.23946;-17.2849
17.03;20;-70;-66.9727;-194.327;67.9;1.17428;-17.2251
17.04;20;-70;-66.961;-194.499;67.2;1.1443;-17.2009
17.05;20;-70;-66.9495;-194.671;66.5;1.16023;-17.2226
17.06;20;-70;-66.9379;-194.844;65.8;1.21119;-17.2793
17.07;20;-70;-66.9258;-195.016;65.1;1.26986;-17.3433
17.08;20;-70;-66.9131;-195.19;64.4;1.30531;-17.3836
17.09;20;-70;-66.9;-195.364;63.7;1.29755;-17.3806
17.1;20;-70;-66.8871;-195.538;63;1.24693;-17.3346
17.11;20;-70;-66.8746;-195.711;62.3;1.17398;-17.2666
17.12;20;-70;-66.8629;-195.884;61.6;1.10975;-17.2076
17.13;20;-70;-66.8518;-196.056;60.9;1.08121;-17.1846
17.14;20;-70;-66.841;-196.227;60.2;1.09855;-17.2076
17.15;20;-70;-66.83;-196.4;59.5;1.15043;-17.265
17.16;20;-70;-66.8185;-196.572;58.8;1.20926;-17.329
17.17;20;-70;-66.8064;-196.745;58.1;1.2442;-17.3687
17.18;20;-70;-66.7939;-196.919;57.4;1.23568;-17.3647
17.19;20;-70;-66.7816;-197.093;56.7;1.18458;-17.3181
17.2;20;-70;-66.7697;-197.266;56;1.11182;-17.2501
17.21;20;-70;-66.7586;-197.438;55.3;1.04853;-17.1919
17.22;20;-70;-66.7481;-197.61;54.6;1.02141;-17.1702
17.23;20;-70;-66.7379;-197.782;53.9;1.04015;-17.1945
17.24;20;-70;-66.7275;-197.954;53.2;1.09291;-17.2526
17.25;20;-70;-66.7166;-198.127;52.5;1.15185;-17.3165
17.26;20;-70;-66.7051;-198.3;51.8;1.18626;-17.3555
17.27;20;-70;-66.6932;-198.473;51.1;1.17696;-17.3505
17.28;20;-70;-66.6814;-198.647;50.4;1.12537;-17.3033
17.29;20;-70;-66.6702;-198.82;49.7;1.0528;-17.2353
17.3;20;-70;-66.6596;-198.992;49;0.990451;-17.1779
17.31;20;-70;-66.6497;-199.164;48.3;0.964731;-17.1574
17.32;20;-70;-66.6401;-199.336;47.6;0.984839;-17.1829
17.33;20;-70;-66.6302;-199.507;46.9;1.03844;-17.2417
17.34;20;-70;-66.6199;-199.68;46.2;1.09747;-17.3055
17.35;20;-70;-66.6089;-199.853;45.5;1.1313;-17.3438
17.36;20;-70;-66.5976;-200.026;44.8;1.12121;-17.3378
17.37;20;-70;-66.5864;-200.2;44.1;1.06912;-17.2899
17.38;20;-70;-66.5757;-200.373;43.4;0.996746;-17.222
17.39;20;-70;-66.5657;-200.545;42.7;0.935334;-17.1654
17.4;20;-70;-66.5564;-200.716;42;0.911007;-17.1462
17.41;20;-70;-66.5472;-200.888;41.3;0.932458;-17.1728
17.42;20;-70;-66.5379;-201.06;40.6;0.986871;-17.2322
17.43;20;-70;-66.528;-201.232;39.9;1.04594;-17.2959
17.44;20;-70;-66.5176;-201.405;39.2;1.07918;-17.3334
17.45;20;-70;-66.5068;-201.578;38.5;1.06827;-17.3265
17.46;20;-70;-66.4961;-201.751;37.8;1.01569;-17.2779
17.47;20;-70;-66.486;-201.924;37.1;0.9435;-17.21
17.48;20;-70;-66.4765;-202.096;36.4;0.883023;-17.1542
17.49;20;-70;-66.4677;-202.268;35.7;0.860077;-17.1362
17.5;20;-70;-66.4591;-202.439;35;0.882847;-17.1639
17.51;20;-70;-66.4503;-202.611;34.3;0.938036;-17.224
17.52;20;-70;-66.4409;-202.783;33.6;0.997111;-17.2875
17.53;20;-70;-66.4309;-202.956;32.9;1.02973;-17.3242
17.54;20;-70;-66.4206;-203.129;32.2;1.01799;-17.3163
17.55;20;-70;-66.4104;-203.302;31.5;0.964905;-17.2671
17.56;20;-70;-66.4008;-203.475;30.8;0.892912;-17.1992
17.57;20;-70;-66.3919;-203.647;30.1;0.83337;-17.1441
17.58;20;-70;-66.3835;-203.819;29.4;0.811794;-17.1273
17.59;20;-70;-66.3754;-203.99;28.7;0.835859;-17.1563
17.6;20;-70;-66.367;-204.161;28;0.891791;-17.2168
17.61;20;-70;-66.3581;-204.334;27.3;0.95084;-17.2802
17.62;20;-70;-66.3486;-204.506;26.6;0.982802;-17.316
17.63;20;-70;-66.3388;-204.68;25.9;0.97023;-17.3071
17.64;20;-70;-66.3291;-204.853;25.2;0.916636;-17.2573
17.65;20;-70;-66.3199;-205.025;24.5;0.84484;-17.1894
17.66;20;-70;-66.3115;-205.197;23.8;0.786233;-17.1352
17.67;20;-70;-66.3036;-205.368;23.1;0.766017;-17.1196
17.68;20;-70;-66.296;-205.54;22.4;0.791354;-17.1496
17.69;20;-70;-66.288;-205.711;21.7;0.847997;-17.2107
17.7;20;-70;-66.2796;-205.883;21;0.906987;-17.2738
17.71;20;-70;-66.2705;-206.056;20.3;0.938273;-17.3088
17.72;20;-70;-66.2611;-206.229;19.6;0.924847;-17.2989
17.73;20;-70;-66.2519;-206.402;18.9;0.870748;-17.2484
17.74;20;-70;-66.2431;-206.574;18.2;0.799153;-17.1806
17.75;20;-70;-66.2352;-206.746;17.5;0.741481;-17.1271
17.76;20;-70;-66.2277;-206.918;16.8;0.722615;-17.1127
17.77;20;-70;-66.2205;-207.089;16.1;0.749201;-17.1438
17.78;20;-70;-66.213;-207.26;15.4;0.806525;-17.2055
17.79;20;-70;-66.205;-207.432;14.7;0.865424;-17.2683
17.8;20;-70;-66.1963;-207.605;14;0.896009;-17.3025
17.81;20;-70;-66.1873;-207.778;13.3;0.881718;-17.2915
17.82;20;-70;-66.1785;-207.951;12.6;0.827113;-17.2403
17.83;20;-70;-66.1703;-208.123;11.9;0.755725;-17.1726
17.84;20;-70;-66.1627;-208.295;11.2;0.69899;-17.1199
17.85;20;-70;-66.1557;-208.466;10.5;0.681465;-17.1067
17.86;20;-70;-66.1489;-208.637;9.8;0.709278;-17.1388
17.87;20;-70;-66.1418;-208.809;9.1;0.767251;-17.201
17.88;20;-70;-66.1341;-208.981;8.4;0.826029;-17.2635
17.89;20;-70;-66.1259;-209.153;7.7;0.855889;-17.2968
17.9;20;-70;-66.1173;-209.326;7;0.840724;-17.2848
17.91;20;-70;-66.1089;-209.499;6.3;0.785614;-17.233
17.92;20;-70;-66.101;-209.671;5.6;0.714439;-17.1653
17.93;20;-70;-66.0939;-209.843;4.9;0.658643;-17.1134
17.94;20;-70;-66.0873;-210.014;4.2;0.642449;-17.1014
17.95;20;-70;-66.0809;-210.185;3.5;0.671468;-17.1346
17.96;20;-70;-66.0742;-210.357;2.8;0.730061;-17.1972
17.97;20;-70;-66.0669;-210.529;2.1;0.788687;-17.2594
17.98;20;-70;-66.059;-210.701;1.4;0.817801;-17.2918
17.99;20;-70;-66.0508;-210.874;0.7;0.801751;-17.2788
18;50;0;-66.0428;-211.047;3.20832e-12;0.746139;-17.2263
18.01;50;0;-66.0353;-211.219;3.20832e-12;0.575184;-17.0587
18.02;50;0;-66.0296;-211.39;3.20832e-12;0.405244;-16.8931
18.03;50;0;-66.0255;-211.559;3.20832e-12;0.236295;-16.7294
18.04;50;0;-66.0232;-211.726;3.20832e-12;0.0683107;-16.5675
18.05;50;0;-66.0225;-211.892;3.20832e-12;-0.0987332;-16.4074
18.06;50;0;-66.0235;-212.056;3.20832e-12;-0.26486;-16.2491
18.07;50;0;-66.0261;-212.218;3.20832e-12;-0.430092;-16.0925
18.08;50;0;-66.0304;-212.379;3.20832e-12;-0.594451;-15.9376
18.09;50;0;-66.0364;-212.538;3.20832e-12;-0.757957;-15.7843
18.1;50;0;-66.0439;-212.696;3.20832e-12;-0.920631;-15.6326
18.11;50;0;-66.0531;-212.853;3.20832e-12;-1.08249;-15.4824
18.12;50;0;-66.064;-213.007;3.20832e-12;-1.24356;-15.3338
18.13;50;0;-66.0764;-213.161;3.20832e-12;-1.40385;-15.1866
18.14;50;0;-66.0904;-213.313;3.20832e-12;-1.56338;-15.0408
18.15;50;0;-66.1061;-213.463;3.20832e-12;-1.72216;-14.8964
18.16;50;0;-66.1233;-213.612;3.20832e-12;-1.88022;-14.7534
18.17;50;0;-66.1421;-213.76;3.20832e-12;-2.03757;-14.6117
18.18;50;0;-66.1625;-213.906;3.20832e-12;-2.19421;-14.4713
18.19;50;0;-66.1844;-214.05;3.20832e-12;-2.35018;-14.3321
18.2;50;0;-66.2079;-214.194;3.20832e-12;-2.50546;-14.1941
18.21;50;0;-66.233;-214.336;3.20832e-12;-2.66009;-14.0574
18.22;50;0;-66.2596;-214.476;3.20832e-12;-2.81407;-13.9218
18.23;50;0;-66.2877;-214.615;3.20832e-12;-2.96742;-13.7873
18.24;50;0;-66.3174;-214.753;3.20832e-12;-3.12014;-13.6539
18.25;50;0;-66.3486;-214.89;3.20832e-12;-3.27224;-13.5216
18.26;50;0;-66.3813;-215.025;3.20832e-12;-3.42373;-13.3903
18.27;50;0;-66.4156;-215.159;3.20832e-12;-3.57462;-13.2601
18.28;50;0;-66.4513;-215.292;3.20832e-12;-3.72492;-13.1308
18.29;50;0;-66.4886;-215.423;3.20832e-12;-3.87464;-13.0025
18.3;50;0;-66.5273;-215.553;3.20832e-12;-4.02379;-12.8751
18.31;50;0;-66.5675;-215.682;3.20832e-12;-4.17236;-12.7487
18.32;50;0;-66.6093;-215.809;3.20832e-12;-4.32037;-12.6231
18.33;50;0;-66.6525;-215.935;3.20832e-12;-4.46782;-12.4984
18.34;50;0;-66.6971;-216.06;3.20832e-12;-4.61472;-12.3745
18.35;50;0;-66.7433;-216.184;3.20832e-12;-4.76107;-12.2515
18.36;50;0;-66.7909;-216.307;3.20832e-12;-4.90688;-12.1292
18.37;50;0;-66.84;-216.428;3.20832e-12;-5.05215;-12.0078
18.38;50;0;-66.8905;-216.548;3.20832e-12;-5.19688;-11.8871
18.39;50;0;-66.9425;-216.667;3.20832e-12;-5.34107;-11.7671
18.4;50;0;-66.9959;-216.784;3.20832e-12;-5.48473;-11.6478
18.41;50;0;-67.0507;-216.901;3.20832e-12;-5.62786;-11.5293
18.42;50;0;-67.107;-217.016;3.20832e-12;-5.77046;-11.4114
18.43;50;0;-67.1647;-217.13;3.20832e-12;-5.91253;-11.2942
18.44;50;0;-67.2238;-217.243;3.20832e-12;-6.05407;-11.1777
18.45;50;0;-67.2844;-217.355;3.20832e-12;-6.19508;-11.0617
18.46;50;0;-67.3463;-217.466;3.20832e-12;-6.33557;-10.9464
18.47;50;0;-67.4097;-217.575;3.20832e-12;-6.47552;-10.8317
18.48;50;0;-67.4744;-217.683;3.20832e-12;-6.61495;-10.7176
18.49;50;0;-67.5406;-217.791;3.20832e-12;-6.75385;-10.604
18.5;50;0;-67.6081;-217.897;3.20832e-12;-6.89221;-10.491
18.51;50;0;-67.677;-218.002;3.20832e-12;-7.03004;-10.3785
18.52;50;0;-67.7473;-218.105;3.20832e-12;-7.16733;-10.2666
18.53;50;0;-67.819;-218.208;3.20832e-12;-7.30408;-10.1552
18.54;50;0;-67.8921;-218.31;3.20832e-12;-7.44029;-10.0443
18.55;50;0;-67.9665;-218.41;3.20832e-12;-7.57596;-9.93385
18.56;50;0;-68.0422;-218.509;3.20832e-12;-7.71108;-9.82392
18.57;50;0;-68.1193;-218.608;3.20832e-12;-7.84564;-9.71446
18.58;50;0;-68.1978;-218.705;3.20832e-12;-7.97965;-9.60546
18.59;50;0;-68.2776;-218.801;3.20832e-12;-8.11311;-9.49691
18.6;50;0;-68.3587;-218.896;3.20832e-12;-8.24599;-9.3888
18.61;50;0;-68.4412;-218.99;3.20832e-12;-8.37831;-9.28112
18.62;50;0;-68.525;-219.083;3.20832e-12;-8.51006;-9.17388
18.63;50;0;-68.6101;-219.174;3.20832e-12;-8.64123;-9.06704
18.64;50;0;-68.6965;-219.265;3.20832e-12;-8.77182;-8.96062
18.65;50;0;-68.7842;-219.355;3.20832e-12;-8.90182;-8.8546
18.66;50;0;-68.8732;-219.443;3.20832e-12;-9.03123;-8.74898
18.67;50;0;-68.9635;-219.531;3.20832e-12;-9.16005;-8.64374
18.68;50;0;-69.0551;-219.617;3.20832e-12;-9.28826;-8.53889
18.69;50;0;-69.148;-219.702;3.20832e-12;-9.41586;-8.43441
18.7;50;0;-69.2422;-219.787;3.20832e-12;-9.54285;-8.3303
18.71;50;0;-69.3376;-219.87;3.20832e-12;-9.66922;-8.22656
18.72;50;0;-69.4343;-219.952;3.20832e-12;-9.79497;-8.12318
18.73;50;0;-69.5322;-220.034;3.20832e-12;-9.92009;-8.02016
18.74;50;0;-69.6314;-220.114;3.20832e-12;-10.0446;-7.91749
18.75;50;0;-69.7319;-220.193;3.20832e-12;-10.1684;-7.81517
18.76;50;0;-69.8336;-220.271;3.20832e-12;-10.2916;-7.71319
18.77;50;0;-69.9365;-220.348;3.20832e-12;-10.4142;-7.61156
18.78;50;0;-70.0406;-220.424;3.20832e-12;-10.5361;-7.51026
18.79;50;0;-70.146;-220.499;3.20832e-12;-10.6573;-7.4093
18.8;50;0;-70.2525;-220.574;3.20832e-12;-10.7778;-7.30868
18.81;50;0;-70.3603;-220.647;3.20832e-12;-10.8977;-7.20839
18.82;50;0;-70.4693;-220.719;3.20832e-12;-11.0169;-7.10843
18.83;50;0;-70.5795;-220.79;3.20832e-12;-11.1354;-7.00879
18.84;50;0;-70.6908;-220.86;3.20832e-12;-11.2533;-6.90949
18.85;50;0;-70.8034;-220.929;3.20832e-12;-11.3704;-6.81051
18.86;50;0;-70.9171;-220.997;3.20832e-12;-11.4868;-6.71185
18.87;50;0;-71.0319;-221.064;3.20832e-12;-11.6026;-6.61352
18.88;50;0;-71.148;-221.13;3.20832e-12;-11.7176;-6.51551
18.89;50;0;-71.2651;-221.195;3.20832e-12;-11.8319;-6.41783
18.9;50;0;-71.3835;-221.26;3.20832e-12;-11.9455;-6.32047
18.91;50;0;-71.5029;-221.323;3.20832e-12;-12.0583;-6.22343
18.92;50;0;-71.6235;-221.385;3.20832e-12;-12.1704;-6.12671
18.93;50;0;-71.7452;-221.446;3.20832e-12;-12.2818;-6.03032
18.94;50;0;-71.868;-221.507;3.20832e-12;-12.3925;-5.93425
18.95;50;0;-71.9919;-221.566;3.20832e-12;-12.5024;-5.8385
18.96;50;0;-72.117;-221.624;3.20832e-12;-12.6115;-5.74308
18.97;50;0;-72.2431;-221.682;3.20832e-12;-12.72;-5.64799
18.98;50;0;-72.3703;-221.738;3.20832e-12;-12.8276;-5.55322
18.99;50;0;-72.4986;-221.794;3.20832e-12;-12.9345;-5.45878
19;50;0;-72.6279;-221.848;3.20832e-12;-13.0406;-5.36466
19.01;50;0;-72.7583;-221.902;3.20832e-12;-13.146;-5.27088
19.02;50;0;-72.8898;-221.955;3.20832e-12;-13.2506;-5.17743
19.03;50;0;-73.0223;-222.007;3.20832e-12;-13.3545;-5.08431
19.04;50;0;-73.1558;-222.057;3.20832e-12;-13.4575;-4.99153
19.05;50;0;-73.2904;-222.107;3.20832e-12;-13.5598;-4.89908
19.06;50;0;-73.426;-222.156;3.20832e-12;-13.6613;-4.80697
19.07;50;0;-73.5626;-222.204;3.20832e-12;-13.762;-4.7152
19.08;50;0;-73.7002;-222.252;3.20832e-12;-13.8619;-4.62376
19.09;50;0;-73.8388;-222.298;3.20832e-12;-13.9611;-4.53268
19.1;50;0;-73.9785;-222.343;3.20832e-12;-14.0594;-4.44193
19.11;50;0;-74.119;-222.387;3.20832e-12;-14.157;-4.35153
19.12;50;0;-74.2606;-222.431;3.20832e-12;-14.2538;-4.26148
19.13;50;0;-74.4032;-222.474;3.20832e-12;-14.3498;-4.17178
19.14;50;0;-74.5467;-222.515;3.20832e-12;-14.445;-4.08244
19.15;50;0;-74.6911;-222.556;3.20832e-12;-14.5393;-3.99344
19.16;50;0;-74.8365;-222.596;3.20832e-12;-14.6329;-3.90481
19.17;50;0;-74.9828;-222.635;3.20832e-12;-14.7257;-3.81653
19.18;50;0;-75.1301;-222.673;3.20832e-12;-14.8177;-3.72861
19.19;50;0;-75.2783;-222.711;3.20832e-12;-14.9089;-3.64105
19.2;50;0;-75.4273;-222.747;3.20832e-12;-14.9993;-3.55386
19.21;50;0;-75.5773;-222.783;3.20832e-12;-15.0889;-3.46703
19.22;50;0;-75.7282;-222.817;3.20832e-12;-15.1777;-3.38057
19.23;50;0;-75.88;-222.851;3.20832e-12;-15.2657;-3.29448
19.24;50;0;-76.0327;-222.884;3.20832e-12;-15.3529;-3.20876
19.25;50;0;-76.1862;-222.916;3.20832e-12;-15.4393;-3.12342
19.26;50;0;-76.3406;-222.947;3.20832e-12;-15.5249;-3.03846
19.27;50;0;-76.4958;-222.978;3.20832e-12;-15.6097;-2.95387
19.28;50;0;-76.6519;-223.007;3.20832e-12;-15.6937;-2.86966
19.29;50;0;-76.8089;-223.036;3.20832e-12;-15.7769;-2.78583
19.3;50;0;-76.9666;-223.064;3.20832e-12;-15.8593;-2.70239
19.31;50;0;-77.1252;-223.091;3.20832e-12;-15.941;-2.61933
19.32;50;0;-77.2846;-223.117;3.20832e-12;-16.0218;-2.53666
19.33;50;0;-77.4449;-223.142;3.20832e-12;-16.1018;-2.45437
19.34;50;0;-77.6059;-223.167;3.20832e-12;-16.1811;-2.37248
19.35;50;0;-77.7677;-223.191;3.20832e-12;-16.2595;-2.29098
19.36;50;0;-77.9303;-223.214;3.20832e-12;-16.3372;-2.20988
19.37;50;0;-78.0937;-223.236;3.20832e-12;-16.4141;-2.12916
19.38;50;0;-78.2578;-223.257;3.20832e-12;-16.4902;-2.04885
19.39;50;0;-78.4227;-223.277;3.20832e-12;-16.5655;-1.96894
19.4;50;0;-78.5884;-223.297;3.20832e-12;-16.6401;-1.88942
19.41;50;0;-78.7548;-223.316;3.20832e-12;-16.7138;-1.81031
19.42;50;0;-78.9219;-223.334;3.20832e-12;-16.7868;-1.73159
19.43;50;0;-79.0898;-223.351;3.20832e-12;-16.8591;-1.65329
19.44;50;0;-79.2584;-223.368;3.20832e-12;-16.9306;-1.57539
19.45;50;0;-79.4277;-223.384;3.20832e-12;-17.0013;-1.49789
19.46;50;0;-79.5977;-223.399;3.20832e-12;-17.0712;-1.4208
19.47;50;0;-79.7684;-223.413;3.20832e-12;-17.1404;-1.34412
19.48;50;0;-79.9398;-223.426;3.20832e-12;-17.2088;-1.26785
19.49;50;0;-80.1119;-223.439;3.20832e-12;-17.2765;-1.19199
19.5;50;0;-80.2846;-223.451;3.20832e-12;-17.3434;-1.11655
19.51;50;0;-80.4581;-223.462;3.20832e-12;-17.4096;-1.04151
19.52;50;0;-80.6322;-223.473;3.20832e-12;-17.4751;-0.966889
19.53;50;0;-80.8069;-223.482;3.20832e-12;-17.5398;-0.892681
19.54;50;0;-80.9823;-223.491;3.20832e-12;-17.6038;-0.818889
19.55;50;0;-81.1584;-223.499;3.20832e-12;-17.6671;-0.745512
19.56;50;0;-81.335;-223.507;3.20832e-12;-17.7296;-0.672551
19.57;50;0;-81.5123;-223.513;3.20832e-12;-17.7914;-0.600006
19.58;50;0;-81.6902;-223.519;3.20832e-12;-17.8525;-0.527879
19.59;50;0;-81.8688;-223.525;3.20832e-12;-17.9129;-0.45617
19.6;50;0;-82.0479;-223.529;3.20832e-12;-17.9726;-0.384879
19.61;50;0;-82.2276;-223.533;3.20832e-12;-18.0315;-0.314006
19.62;50;0;-82.4079;-223.536;3.20832e-12;-18.0898;-0.243552
19.63;50;0;-82.5888;-223.539;3.20832e-12;-18.1474;-0.173516
19.64;50;0;-82.7703;-223.54;3.20832e-12;-18.2043;-0.1039
19.65;50;0;-82.9523;-223.542;3.20832e-12;-18.2605;-0.0347027
19.66;50;0;-83.135;-223.542;3.20832e-12;-18.316;0.0340752
19.67;50;0;-83.3181;-223.542;3.20832e-12;-18.3708;0.102434
19.68;50;0;-83.5018;-223.54;3.20832e-12;-18.425;0.170373
19.69;50;0;-83.6861;-223.539;3.20832e-12;-18.4785;0.237893
19.7;50;0;-83.8709;-223.536;3.20832e-12;-18.5313;0.304995
19.71;50;0;-84.0562;-223.533;3.20832e-12;-18.5835;0.371677
19.72;50;0;-84.242;-223.53;3.20832e-12;-18.635;0.437941
19.73;50;0;-84.4284;-223.525;3.20832e-12;-18.6859;0.503787
19.74;50;0;-84.6152;-223.52;3.20832e-12;-18.7362;0.569214
19.75;50;0;-84.8026;-223.515;3.20832e-12;-18.7858;0.634224
19.76;50;0;-84.9904;-223.508;3.20832e-12;-18.8347;0.698817
19.77;50;0;-85.1788;-223.501;3.20832e-12;-18.8831;0.762993
19.78;50;0;-85.3676;-223.494;3.20832e-12;-18.9308;0.826754
19.79;50;0;-85.5569;-223.485;3.20832e-12;-18.9779;0.890098
19.8;50;0;-85.7467;-223.476;3.20832e-12;-19.0243;0.953028
19.81;50;0;-85.9369;-223.467;3.20832e-12;-19.0702;1.01554
19.82;50;0;-86.1276;-223.457;3.20832e-12;-19.1155;1.07765
19.83;50;0;-86.3188;-223.446;3.20832e-12;-19.1602;1.13933
19.84;50;0;-86.5104;-223.435;3.20832e-12;-19.2042;1.20061
19.85;50;0;-86.7024;-223.423;3.20832e-12;-19.2477;1.26148
19.86;50;0;-86.8949;-223.41;3.20832e-12;-19.2906;1.32193
19.87;50;0;-87.0878;-223.397;3.20832e-12;-19.333;1.38198
19.88;50;0;-87.2812;-223.383;3.20832e-12;-19.3747;1.44162
19.89;50;0;-87.4749;-223.368;3.20832e-12;-19.4159;1.50085
19.9;50;0;-87.6691;-223.353;3.20832e-12;-19.4566;1.55967
19.91;50;0;-87.8636;-223.338;3.20832e-12;-19.4966;1.61809
19.92;50;0;-88.0586;-223.322;3.20832e-12;-19.5362;1.67611
19.93;50;0;-88.254;-223.305;3.20832e-12;-19.5751;1.73372
19.94;50;0;-88.4497;-223.288;3.20832e-12;-19.6136;1.79093
19.95;50;0;-88.6458;-223.27;3.20832e-12;-19.6515;1.84774
19.96;50;0;-88.8424;-223.251;3.20832e-12;-19.6889;1.90415
19.97;50;0;-89.0392;-223.232;3.20832e-12;-19.7257;1.96016
19.98;50;0;-89.2365;-223.213;3.20832e-12;-19.762;2.01577
19.99;50;0;-89.4341;-223.192;3.20832e-12;-19.7978;2.07099
20;50;0;-89.6321;-223.172;3.20832e-12;-19.8331;2.12582
20.01;50;0;-89.8304;-223.15;3.20832e-12;-19.8679;2.18025
20.02;50;0;-90.0291;-223.129;3.20832e-12;-19.9022;2.23429
20.03;50;0;-90.2281;-223.106;3.20832e-12;-19.936;2.28794
20.04;50;0;-90.4275;-223.083;3.20832e-12;-19.9694;2.3412
20.05;50;0;-90.6272;-223.06;3.20832e-12;-20.0022;2.39408
20.06;50;0;-90.8272;-223.036;3.20832e-12;-20.0345;2.44657
20.07;50;0;-91.0276;-223.012;3.20832e-12;-20.0664;2.49868
20.08;50;0;-91.2282;-222.987;3.20832e-12;-20.0978;2.5504
20.09;50;0;-91.4292;-222.961;3.20832e-12;-20.1288;2.60175
20.1;50;0;-91.6305;-222.935;3.20832e-12;-20.1593;2.65271
20.11;50;0;-91.8321;-222.909;3.20832e-12;-20.1893;2.7033
20.12;50;0;-92.034;-222.882;3.20832e-12;-20.2189;2.75351
20.13;50;0;-92.2362;-222.854;3.20832e-12;-20.248;2.80335
20.14;50;0;-92.4386;-222.826;3.20832e-12;-20.2767;2.85281
20.15;50;0;-92.6414;-222.797;3.20832e-12;-20.305;2.90191
20.16;50;0;-92.8445;-222.768;3.20832e-12;-20.3328;2.95063
20.17;50;0;-93.0478;-222.739;3.20832e-12;-20.3602;2.99899
20.18;50;0;-93.2514;-222.709;3.20832e-12;-20.3872;3.04699
20.19;50;0;-93.4553;-222.678;3.20832e-12;-20.4138;3.09462
20.2;50;0;-93.6594;-222.647;3.20832e-12;-20.44;3.14188
20.21;50;0;-93.8638;-222.616;3.20832e-12;-20.4658;3.18879
20.22;50;0;-94.0685;-222.584;3.20832e-12;-20.4911;3.23534
20.23;50;0;-94.2734;-222.552;3.20832e-12;-20.5161;3.28154
20.24;50;0;-94.4785;-222.519;3.20832e-12;-20.5407;3.32738
20.25;50;0;-94.6839;-222.486;3.20832e-12;-20.5649;3.37287
20.26;50;0;-94.8896;-222.452;3.20832e-12;-20.5887;3.418
20.27;50;0;-95.0955;-222.418;3.20832e-12;-20.6121;3.46279
20.28;50;0;-95.3016;-222.383;3.20832e-12;-20.6352;3.50723
20.29;50;0;-95.5079;-222.348;3.20832e-12;-20.6579;3.55133
20.3;50;0;-95.7145;-222.313;3.20832e-12;-20.6802;3.59508
20.31;50;0;-95.9213;-222.277;3.20832e-12;-20.7022;3.63849
20.32;50;0;-96.1283;-222.24;3.20832e-12;-20.7238;3.68157
20.33;50;0;-96.3356;-222.203;3.20832e-12;-20.7451;3.7243
20.34;50;0;-96.543;-222.166;3.20832e-12;-20.766;3.76671
20.35;50;0;-96.7507;-222.129;3.20832e-12;-20.7866;3.80877
20.36;50;0;-96.9586;-222.09;3.20832e-12;-20.8068;3.85051
20.37;50;0;-97.1666;-222.052;3.20832e-12;-20.8267;3.89192
20.38;50;0;-97.3749;-222.013;3.20832e-12;-20.8463;3.933
20.39;50;0;-97.5834;-221.974;3.20832e-12;-20.8655;3.97375
